"p.theta","Time","beta","kappa","Mean.bias","Rate","Mean.rmse","Mean.ase","m.rate","true.rate","true.mean","CP","Scenario"
1.5,3,0.5,1.68106029521211,-0.385166802604263,0.282839660646583,0.0830874440037353,0.104593788555378,0.291548,0.382436921936738,2.78065126162891,0.04,"censored"
1.5,3,0.5,2.16877375557753,-0.344345082291951,0.293053895945798,0.087529288329872,0.100824157366411,0.301698,0.382436921936738,2.78065126162891,0.09,"censored"
1.5,3,0.5,2.79798387736497,-0.381074811773868,0.291741994481972,0.0740505983071137,0.0915038344279928,0.301192,0.382436921936738,2.78065126162891,0.016,"censored"
1.5,3,0.5,3.60974202950439,-0.328897752308421,0.302468553760938,0.0784480222685984,0.0907895943428085,0.31079,0.382436921936738,2.78065126162891,0.066,"censored"
1.5,3,0.5,4.65700950780384,-0.379350436253837,0.29597759772102,0.0684415712451394,0.0840796387359921,0.304528,0.382436921936738,2.78065126162891,0.004,"censored"
1.5,3,0.5,6.00811287302793,-0.35314979272756,0.301679869623352,0.0707677721082455,0.0833037797546207,0.309392,0.382436921936738,2.78065126162891,0.016,"censored"
1.5,3,0.5,7.7512017603904,-0.314902814698967,0.30918246103039,0.0700194828727126,0.0840870686133148,0.316594,0.382436921936738,2.78065126162891,0.032,"censored"
1.5,3,0.5,10,-0.321789547144442,0.309450506125441,0.074143462935988,0.0807979354670388,0.316294,0.382436921936738,2.78065126162891,0.038,"censored"
1.5,3,0.5,10.1,-0.320824047600261,0.309652188018734,0.0742683031581187,0.0808028783510253,0.316478,0.382436921936738,2.78065126162891,0.04,"censored"
1.5,3,0.5,11.3952934094239,-0.310251434227507,0.311561640201898,0.0721927129969951,0.081437253152931,0.318286,0.382436921936738,2.78065126162891,0.042,"censored"
1.5,3,0.5,12.8567041472137,-0.294728418305792,0.314621245125896,0.0744728012415124,0.0818363172559485,0.320656,0.382436921936738,2.78065126162891,0.066,"censored"
1.5,3,0.5,14.5055362411542,-0.286279736806338,0.316020584239729,0.0750789301096254,0.0825955386187945,0.32269,0.382436921936738,2.78065126162891,0.082,"censored"
1.5,3,0.5,16.3658258939587,-0.288022177780925,0.315935227229233,0.0689232956890884,0.0820667020882843,0.322474,0.382436921936738,2.78065126162891,0.058,"censored"
1.5,3,0.5,18.464691876159,-0.289585114676983,0.316083867962021,0.0718255998349638,0.0811647815495597,0.322082,0.382436921936738,2.78065126162891,0.064,"censored"
1.5,3,0.5,20.8327308557858,-0.283388399088553,0.317406892828205,0.0715531196828933,0.0811659651056789,0.323326,0.382436921936738,2.78065126162891,0.064,"censored"
1.5,3,0.5,23.5044634278453,-0.29381655693572,0.315850579261876,0.0681345472928004,0.0798762889289038,0.322012,0.382436921936738,2.78065126162891,0.044,"censored"
1.5,3,0.5,26.5188373456802,-0.288575072350132,0.316957819845534,0.0683266038250351,0.0799115654285249,0.323014,0.382436921936738,2.78065126162891,0.046,"censored"
