"p.scale","p.theta","kappa","scale","r.scale","sd.scale","shape","r.shape","sd.shape","Mean.bias","Rate","m.rate","true.rate","CP","Scenario"
0.5,0.5,42.9705618722388,0.477071958128363,0.149830431394558,0.151288060620502,0.502486347034574,0.0248503257148651,0.0245869219072343,-0.0558912809615295,0.238255763879242,0.24154,0.243116734434214,0.902,"truncated"
0.5,0.5,48.4814020298973,0.477091872086748,0.165675999196053,0.157493302916226,0.50388689825777,0.0239884639206155,0.0247157543204806,-0.0490820821941822,0.241206900428897,0.24363,0.243116734434214,0.894,"truncated"
0.5,0.5,54.6989902010809,0.49774679930706,0.152816247097891,0.160427555695576,0.50088510196656,0.0242205163961896,0.0246848879884545,-0.0099216751046699,0.244206054454274,0.243708,0.243116734434214,0.92,"truncated"
0.5,0.5,61.713964607972,0.482174543663859,0.168653212945553,0.160769231099934,0.501665450446308,0.0225839261922757,0.0247010691259302,-0.0557559509098448,0.243380119584078,0.24208,0.243116734434214,0.922,"truncated"
0.5,0.5,69.6285875412516,0.490014245273778,0.16205578816863,0.161186501645629,0.499568817950785,0.0238129405360411,0.0246140658553808,-0.00269802415715581,0.243952835797055,0.242758,0.243116734434214,0.898,"truncated"
0.5,0.5,78.5582361105263,0.491419719904661,0.166119588081911,0.163291735796724,0.501697699523356,0.023964293184471,0.0247004783020687,-0.0300266562021376,0.245176897587576,0.242534,0.243116734434214,0.91,"truncated"
0.5,0.5,88.633084178836,0.483784971036948,0.154986402472055,0.155869581415094,0.503279945091344,0.0238136669311827,0.0247047385971494,-0.0491387258459099,0.24139116581388,0.241548,0.243116734434214,0.908,"truncated"
0.5,0.5,100,0.511399044981226,0.169439268679429,0.171208759704222,0.497732157605423,0.0242747591893768,0.0247235983416821,0.036781461853771,0.249711173618842,0.242558,0.243116734434214,0.94,"truncated"
1,0.5,1.01,0.613483778758139,0.0476901051475378,0.0524185716074329,0.442833497875404,0.0134241570626765,0.014664835405031,-0.413855067644232,0.288481267479128,0.291564,0.367879441171442,0.878,"censored"
1,0.5,1.30302375195705,0.706422357054521,0.0552913924869396,0.058627636586493,0.464174251805625,0.0154961687869621,0.0156748915954885,-0.352168632492454,0.308255311924892,0.3104,0.367879441171442,0.894,"censored"
1,0.5,1.68106029521211,0.768808903575332,0.0623544340379636,0.0635231430406281,0.472456868287245,0.0157894403569081,0.016166183452091,-0.271702155397392,0.321691639364779,0.323706,0.367879441171442,0.952,"censored"
1,0.5,2.16877375557753,0.794686191949769,0.0618196075093402,0.0646232098836964,0.482031634213526,0.0160765119326607,0.016576042600029,-0.285591501777804,0.326669759971492,0.328104,0.367879441171442,0.954,"censored"
1,0.5,2.79798387736497,0.831950908519077,0.0622307996435698,0.0677834687314868,0.485080908095771,0.015956024502354,0.016813655729625,-0.227204316168272,0.334555135982668,0.335922,0.367879441171442,0.978,"censored"
1,0.5,3.60974202950439,0.898791222893223,0.0707847178364891,0.073249227544245,0.492051804823878,0.0170595895362537,0.0172833436276729,-0.135021004183287,0.347916899505603,0.34849,0.367879441171442,0.992,"censored"
1,0.5,4.65700950780384,0.889440171011993,0.0684344679173928,0.0718431962951212,0.49525544342228,0.0167796493694523,0.0173621634475452,-0.178543907442921,0.345956179269431,0.346846,0.367879441171442,0.992,"censored"
1,0.5,6.00811287302793,0.911513025447273,0.0705482515344233,0.073822097422417,0.496475465437884,0.0172458069705647,0.0174821984153785,-0.140940819703435,0.350330791225872,0.351112,0.367879441171442,0.99,"censored"
1,0.5,7.7512017603904,0.943661809871458,0.0737244140434051,0.076904404944641,0.496908671089638,0.0175375533695791,0.0176065836417517,-0.0780228661585736,0.356602360663822,0.35711,0.367879441171442,0.986,"censored"
1,0.5,10,0.958045256884871,0.0750639810208267,0.0783402371832676,0.496732871159876,0.0180056529686021,0.017652685122456,-0.0478077101733876,0.359435505725143,0.360012,0.367879441171442,0.998,"censored"
1,0.5,10.1,0.949950931243544,0.0753796326882146,0.0774100224177522,0.497619384469162,0.0171840442517555,0.0176546368473653,-0.0707322110465207,0.357797852463197,0.358282,0.367879441171442,0.992,"censored"
1,0.5,11.3952934094239,0.949377112489353,0.081534862167183,0.0773344343934289,0.497802714440918,0.0170122324474749,0.0176572133788184,-0.0736787229647797,0.35760071455173,0.35811,0.367879441171442,0.994,"censored"
1,0.5,12.8567041472137,0.960745428274658,0.078579777053723,0.0783798378524639,0.498438997880535,0.0179744359574575,0.0177198844521688,-0.0539996308640727,0.359801310052647,0.360432,0.367879441171442,0.996,"censored"
1,0.5,14.5055362411542,0.986647338555396,0.076852818842271,0.0810269653163156,0.497845052714505,0.0184778215337641,0.0177892894033629,0.00285105110459982,0.36478703439688,0.365356,0.367879441171442,0.998,"censored"
1,0.5,16.3658258939587,0.973436955092272,0.0777649212007149,0.0794378340073005,0.499471238667037,0.0178290473865371,0.0178029516534537,-0.0367149343730937,0.362280311057664,0.362822,0.367879441171442,0.998,"censored"
1,0.5,18.464691876159,0.956771719028595,0.0788323532763704,0.0778588465039534,0.499160531709226,0.0181386768956813,0.0177304610567614,-0.0667600280481873,0.359023195330178,0.35942,0.367879441171442,0.99,"censored"
1,0.5,20.8327308557858,0.966300567020677,0.081469598561857,0.0787598180340186,0.499362610465698,0.0176957912506452,0.0177689276918358,-0.0494822743382459,0.360805489596852,0.361048,0.367879441171442,0.994,"censored"
1,0.5,23.5044634278453,0.98615271017428,0.0827740782993051,0.0807331227901312,0.499413591886364,0.0178464499044321,0.0178397260265305,-0.00962959564415811,0.364559424785799,0.364938,0.367879441171442,0.998,"censored"
1,0.5,26.5188373456802,0.982643947472034,0.081435981651973,0.0804728175367075,0.498759332558041,0.0170502486352274,0.0178061036721959,-0.013349718029287,0.363936422100827,0.364356,0.367879441171442,0.998,"censored"
1,0.5,29.9197952901794,0.980450556493447,0.0791019557169536,0.0800783056833652,0.499794780214783,0.0180557629034222,0.0178369099824989,-0.024983809031746,0.363600839938787,0.364122,0.367879441171442,0.998,"censored"
1,0.5,33.7569154536131,0.986636446795474,0.0841060186502767,0.0806067813214448,0.500558847407353,0.0176497444250727,0.0178810393662218,-0.0168456756407545,0.364578378418425,0.364872,0.367879441171442,0.992,"censored"
1,0.5,38.0861342763402,0.981738484300438,0.0803783401557567,0.0802999299677085,0.499466981835941,0.0195899874389324,0.0178251606601048,-0.0165382594077872,0.36374853820807,0.364132,0.367879441171442,0.992,"censored"
1,0.5,42.9705618722388,0.982843453392956,0.0831218193347483,0.080417305512871,0.49935525786225,0.0178317200622818,0.0178251177155453,-0.0157877153358683,0.363928855983148,0.364368,0.367879441171442,0.998,"censored"
1,0.5,48.4814020298973,0.989040112563969,0.0822273419547258,0.0809668771587693,0.499841328914698,0.0179343788011023,0.0178665380017244,-0.00671649074910219,0.365083764718315,0.365576,0.367879441171442,0.998,"censored"
1,0.5,54.6989902010809,0.999806598066373,0.0829401826973686,0.0819260586033839,0.500475633664093,0.017549369130483,0.0179250919751463,0.00929167109215756,0.36710203047137,0.36763,0.367879441171442,0.998,"censored"
1,0.5,61.713964607972,0.98722791888163,0.0780035950076514,0.0806097925638208,0.500759133866516,0.0186322134263551,0.0178938441239598,-0.0167486602765752,0.36482982848691,0.365176,0.367879441171442,0.996,"censored"
1,0.5,69.6285875412516,0.992079043689545,0.0793906763648825,0.0809202694332564,0.501734836149909,0.0174659102710331,0.0179439344073069,-0.0155891641261705,0.365711447149699,0.365962,0.367879441171442,1,"censored"
1,0.5,78.5582361105263,0.994952240569166,0.0826304638886211,0.0813930629228501,0.500769298071181,0.0173244489784815,0.0179190599818827,-0.00289421122130951,0.366195226734573,0.366674,0.367879441171442,0.996,"censored"
1,0.5,88.633084178836,1.00039733235881,0.0863704528220023,0.0819597921622545,0.500867769679622,0.0187762556929635,0.0179396153319602,0.00941482721643228,0.367139051420131,0.36771,0.367879441171442,0.996,"censored"
1,0.5,100,0.994951857439793,0.0825160315335032,0.081553202838629,0.499984407449116,0.0183219352737424,0.017889259799328,0.00542912255032668,0.366150056153386,0.36661,0.367879441171442,0.998,"censored"
1,0.5,1.01,0.428360145529358,0.152562997693877,0.152817922567175,0.462950563222255,0.0199745156120178,0.0231165051311186,-0.999027673283201,0.235079971380679,0.291564,0.367879441171442,0.566,"truncated"
1,0.5,1.30302375195705,0.533161257165914,0.2265421512344,0.222230826656506,0.476856343118223,0.0231298070775854,0.0251008293567912,-0.838677431863711,0.266743631104608,0.3104,0.367879441171442,0.694,"truncated"
1,0.5,1.68106029521211,0.57845940670241,0.25275418133332,0.253030160902278,0.486474983286976,0.023364590396981,0.0260707694917889,-0.775058002465972,0.279158828967986,0.323706,0.367879441171442,0.734,"truncated"
1,0.5,2.16877375557753,0.65225545212184,0.284433097336379,0.300113695404306,0.492647116510034,0.02306354462681,0.0268546403376328,-0.654965104427376,0.296591633580193,0.328104,0.367879441171442,0.792,"truncated"
1,0.5,2.79798387736497,0.678174962230043,0.32603483732582,0.334133098659519,0.494731982712148,0.025259609607705,0.0273799001890472,-0.637601371576915,0.30458407972521,0.335922,0.367879441171442,0.812,"truncated"
1,0.5,3.60974202950439,0.807046542998967,0.392757597374066,0.456313714555671,0.495188882900402,0.0272222184989919,0.0284112620316217,-0.3415383831088,0.336629856878584,0.34849,0.367879441171442,0.9,"truncated"
1,0.5,4.65700950780384,0.761916520394152,0.387660492348607,0.415929828359787,0.50138704965575,0.0266649560317011,0.0284646915307423,-0.496033647285493,0.326842037259018,0.346846,0.367879441171442,0.872,"truncated"
1,0.5,6.00811287302793,0.806480752630159,0.418388836050188,0.451014872566858,0.50315325827396,0.0275729576966484,0.0287477619649767,-0.390947330747965,0.333617892551746,0.351112,0.367879441171442,0.898,"truncated"
1,0.5,7.7512017603904,0.878084267367376,0.424979140023709,0.504796312568357,0.501147173170284,0.0256707351737483,0.0290543073433602,-0.236354934284299,0.347134111967729,0.35711,0.367879441171442,0.912,"truncated"
1,0.5,10,0.880802323983517,0.432903565654511,0.511928839888329,0.500427709612995,0.0263255882357835,0.029182262923955,-0.24600377688509,0.34795706494421,0.360012,0.367879441171442,0.922,"truncated"
1,0.5,10.1,0.872925406694412,0.446910457717282,0.52096226595519,0.501460628281347,0.0261295031569786,0.0291783308457496,-0.241685213744244,0.349157143025045,0.358282,0.367879441171442,0.924,"truncated"
1,0.5,11.3952934094239,0.888129942617904,0.455584786022159,0.528752585338199,0.499334085531381,0.026751342254583,0.0292565680406712,-0.254480260088962,0.349061773931752,0.35811,0.367879441171442,0.904,"truncated"
1,0.5,12.8567041472137,0.871427797504293,0.449159637407677,0.516233887868689,0.50180146524217,0.0275376201329093,0.0293041783732134,-0.297050822620158,0.34690655459442,0.360432,0.367879441171442,0.896,"truncated"
1,0.5,14.5055362411542,0.89270787448518,0.460209925121733,0.543629534050344,0.502894463507726,0.0274340811788568,0.0294979746212471,-0.243486455380998,0.352867097195317,0.365356,0.367879441171442,0.928,"truncated"
1,0.5,16.3658258939587,0.878909432754154,0.456714987361978,0.530825017178694,0.503784084902145,0.0256968117312346,0.0294858646819927,-0.257955701556205,0.351417487369648,0.362822,0.367879441171442,0.928,"truncated"
1,0.5,18.464691876159,0.90115788097009,0.463279965500119,0.542168961276285,0.501988223462667,0.0257515512286226,0.0293101541156129,-0.210452309613459,0.35308076543348,0.35942,0.367879441171442,0.934,"truncated"
1,0.5,20.8327308557858,0.930839837342501,0.48037747248837,0.575688708969885,0.500957828579703,0.0267307110593444,0.029387516426416,-0.145325050880057,0.359308987708941,0.361048,0.367879441171442,0.926,"truncated"
1,0.5,23.5044634278453,0.920552807720378,0.45024178130771,0.556068691197345,0.503099676864804,0.0265194325965807,0.0295377097645722,-0.183407506113531,0.357675544464617,0.364938,0.367879441171442,0.942,"truncated"
1,0.5,26.5188373456802,0.93613459205279,0.411931780668619,0.537969728004896,0.50056901287754,0.0256505943923491,0.0294929129632996,-0.157395320229554,0.356082566826377,0.364356,0.367879441171442,0.926,"truncated"
1,0.5,29.9197952901794,0.911549951415509,0.44371326200738,0.535614010595071,0.503352127182257,0.0270902143527443,0.0295175437237059,-0.182366294746862,0.353042727341793,0.364122,0.367879441171442,0.912,"truncated"
1,0.5,33.7569154536131,0.904863502207444,0.467260910357163,0.56995360131119,0.503616831326428,0.0254927361919459,0.0296620636334236,-0.208717077648825,0.360526557387291,0.364872,0.367879441171442,0.962,"truncated"
1,0.5,38.0861342763402,0.922261423140298,0.487879397133311,0.576611675558305,0.501767006717273,0.0288415059527029,0.0295040082955131,-0.147608936932903,0.358383024787469,0.364132,0.367879441171442,0.92,"truncated"
1,0.5,42.9705618722388,0.943303684343118,0.42034509068114,0.540601086928886,0.502525286480113,0.0262246770182867,0.0294975046414789,-0.136916969606919,0.355794767461456,0.364368,0.367879441171442,0.926,"truncated"
1,0.5,48.4814020298973,0.885369282823376,0.485836227254791,0.564844481521975,0.503766467498826,0.0280862268765015,0.0296411510535122,-0.224451326513173,0.355818290695348,0.365576,0.367879441171442,0.914,"truncated"
1,0.5,54.6989902010809,0.905560283994419,0.488677866094281,0.568343725259322,0.505443893128539,0.0270737508503984,0.0297118885307927,-0.247661792945727,0.356513854993799,0.36763,0.367879441171442,0.916,"truncated"
1,0.5,61.713964607972,0.951782308596012,0.477232924389554,0.583540671089322,0.502600918068493,0.0272121704512092,0.0296736575948412,-0.103994776634686,0.360483486159641,0.365176,0.367879441171442,0.92,"truncated"
1,0.5,69.6285875412516,0.952519724864585,0.476982616798841,0.595926388175908,0.502782301744446,0.0267736725711709,0.0297948552297145,-0.0790113502521292,0.363979672816281,0.365962,0.367879441171442,0.932,"truncated"
1,0.5,78.5582361105263,0.904302659138921,0.48786719753169,0.568248986118114,0.504273500577575,0.0267501660427688,0.0297076770046448,-0.237461955032387,0.357031632015051,0.366674,0.367879441171442,0.932,"truncated"
1,0.5,88.633084178836,0.910403905177372,0.415147075605362,0.527497429400946,0.504618988744914,0.026865112056156,0.0297380180888946,-0.219398275600161,0.353968331189409,0.36771,0.367879441171442,0.926,"truncated"
1,0.5,100,0.914851195534357,0.467644541164102,0.561293937388625,0.502639804795944,0.02699767443823,0.029666337630979,-0.206813737809044,0.357178516212718,0.36661,0.367879441171442,0.934,"truncated"
1.5,0.5,1.01,0.925171401456119,0.0757456425931889,0.0832378115476906,0.449324003801404,0.0157884756298748,0.0158806550398839,-0.678323832626804,0.354346559321986,0.35577,0.441977377240674,0.958,"censored"
1.5,0.5,1.30302375195705,1.03237311327503,0.0817745220451378,0.0910185049231544,0.468588965282742,0.0164842299859172,0.016875211919513,-0.636501662850689,0.372704544010743,0.374086,0.441977377240674,0.964,"censored"
1.5,0.5,1.68106029521211,1.11661233390548,0.093890140619429,0.0979930769989829,0.47889164926759,0.0167139294252705,0.0174984285407329,-0.557029998163499,0.386578807129146,0.387476,0.441977377240674,0.984,"censored"
1.5,0.5,2.16877375557753,1.18516621686996,0.103408063038474,0.104331188058427,0.484577167364072,0.0172481591210189,0.0179046086816521,-0.464267361113186,0.397273165969914,0.398054,0.441977377240674,0.996,"censored"
1.5,0.5,2.79798387736497,1.25026770886411,0.10748689526548,0.110762306161189,0.488147546665652,0.0186540503721962,0.018222665311847,-0.36047231462956,0.407030528472542,0.407762,0.441977377240674,0.992,"censored"
1.5,0.5,3.60974202950439,1.30212797701358,0.107837710253025,0.11612829374477,0.489894484509455,0.0191698218758845,0.0184350504614149,-0.270082812745511,0.414528509275579,0.415268,0.441977377240674,1,"censored"
1.5,0.5,4.65700950780384,1.36694474257834,0.11885897051879,0.122436031109139,0.494391332710193,0.0186189725053429,0.0187891136440234,-0.185567032001136,0.423642431882175,0.424272,0.441977377240674,1,"censored"
1.5,0.5,6.00811287302793,1.34713256445092,0.118771850239786,0.119875083867054,0.495937931931722,0.0187099537536977,0.0187942023742268,-0.241421458827607,0.421112467831512,0.421706,0.441977377240674,0.994,"censored"
1.5,0.5,7.7512017603904,1.4076189206611,0.124631057994711,0.126349209785992,0.497771942910676,0.0197571627855128,0.0190301458849675,-0.134090919867698,0.429219915381782,0.429674,0.441977377240674,1,"censored"
1.5,0.5,10,1.43025402589551,0.126887526348974,0.128770281209861,0.498393828009236,0.0200530693343926,0.0191159043436973,-0.0951860283301622,0.432188502850586,0.432454,0.441977377240674,0.998,"censored"
1.5,0.5,10.1,1.43372773156943,0.129426196468517,0.129102272884794,0.498635606704825,0.0185300782374246,0.019135996522478,-0.0947641453078494,0.432644106058256,0.433052,0.441977377240674,1,"censored"
