"p.scale","p.theta","kappa","scale","r.scale","sd.scale","shape","r.shape","sd.shape","Mean.bias","Rate","m.rate","true.rate","CP","Scenario"
0.5,1,11.3952934094239,0.452977086530701,0.0283847243175332,0.027413044104507,1,0,0,-0.0470229134692989,0.111191827033484,0.135704,0.135335283236613,0.572,"truncated"
0.5,1,12.8567041472137,0.457801120602167,0.0296605571314656,0.0278858790278042,1,0,0,-0.0421988793978332,0.113580714531609,0.134762,0.135335283236613,0.62,"truncated"
0.5,1,14.5055362411542,0.467046241295205,0.0289972321355981,0.0289103462963205,1,0,0,-0.0329537587047948,0.118293510067746,0.13863,0.135335283236613,0.752,"truncated"
0.5,1,16.3658258939587,0.468460491941802,0.0307938887099623,0.0291694048844172,1,0,0,-0.0315395080581978,0.119520225945035,0.138332,0.135335283236613,0.756,"truncated"
0.5,1,18.464691876159,0.464283941281384,0.0294567709348348,0.028581512593505,1,0,0,-0.0357160587186165,0.117179478855304,0.132524,0.135335283236613,0.748,"truncated"
0.5,1,20.8327308557858,0.481436715864252,0.0295111241338047,0.0303010171542621,1,0,0,-0.0185632841357481,0.125078755672447,0.137004,0.135335283236613,0.88,"truncated"
0.5,1,23.5044634278453,0.477437683354671,0.0309827856914642,0.0301356137925465,1,0,0,-0.0225623166453288,0.124304877637207,0.136306,0.135335283236613,0.856,"truncated"
0.5,1,26.5188373456802,0.482058284361163,0.032873965428286,0.0308167965945482,1,0,0,-0.0179417156388374,0.127348295955361,0.137622,0.135335283236613,0.868,"truncated"
0.5,1,29.9197952901794,0.48395432415074,0.0289610610203385,0.030919464812254,1,0,0,-0.0160456758492604,0.12796243890989,0.137554,0.135335283236613,0.922,"truncated"
0.5,1,33.7569154536131,0.485477741182573,0.0312715469239062,0.0311451066622467,1,0,0,-0.0145222588174266,0.129028451428439,0.136652,0.135335283236613,0.922,"truncated"
0.5,1,38.0861342763402,0.482516523101162,0.0318424717025234,0.0307865383323437,1,0,0,-0.0174834768988382,0.127472551719228,0.134826,0.135335283236613,0.89,"truncated"
0.5,1,42.9705618722388,0.484057600767706,0.0320766874327564,0.0310367789443585,1,0,0,-0.0159423992322945,0.128575596722883,0.135616,0.135335283236613,0.898,"truncated"
0.5,1,48.4814020298973,0.489234336800655,0.0331489048746969,0.0313739150904536,1,0,0,-0.0107656631993446,0.130144738902094,0.13528,0.135335283236613,0.892,"truncated"
0.5,1,54.6989902010809,0.493764655991846,0.0348734074773331,0.0320164938500838,1,0,0,-0.00623534400815395,0.132901764104916,0.137052,0.135335283236613,0.91,"truncated"
0.5,1,61.713964607972,0.494019184691993,0.0310336088282309,0.0319284414980584,1,0,0,-0.00598081530800687,0.132748485463567,0.135704,0.135335283236613,0.934,"truncated"
0.5,1,69.6285875412516,0.497987211882479,0.0342064038640633,0.0324811319859215,1,0,0,-0.00201278811752115,0.135127066727431,0.13627,0.135335283236613,0.942,"truncated"
0.5,1,78.5582361105263,0.493802250026485,0.0301626230457062,0.031736218977019,1,0,0,-0.00619774997351485,0.131927477637644,0.135314,0.135335283236613,0.948,"truncated"
0.5,1,88.633084178836,0.49641673541475,0.0324620530461281,0.0320702867431963,1,0,0,-0.0035832645852496,0.133378951343055,0.135346,0.135335283236613,0.924,"truncated"
0.5,1,100,0.495382340323315,0.0331744440583281,0.0321844041573273,1,0,0,-0.00461765967668459,0.133871585740825,0.135482,0.135335283236613,0.94,"truncated"
1,1,1.01,0.666813145065748,0.0205052629523149,0.0247142114696681,1,0,0,-0.333186854934252,0.223124587243364,0.271602,0.367879441171442,0,"censored"
1,1,1.30302375195705,0.730487449373347,0.0239371806511849,0.0274219602117539,1,0,0,-0.269512550626653,0.254256506003129,0.289866,0.367879441171442,0,"censored"
1,1,1.68106029521211,0.804423112294005,0.0279839877969888,0.030782673041872,1,0,0,-0.195576887705995,0.288316800068987,0.316508,0.367879441171442,0,"censored"
1,1,2.16877375557753,0.813001297973296,0.0280117396909806,0.0310299845182555,1,0,0,-0.186998702026704,0.29212547149574,0.31294,0.367879441171442,0,"censored"
1,1,2.79798387736497,0.860541281490193,0.0311025427117934,0.0332005445447676,1,0,0,-0.139458718509807,0.312642796367175,0.3275,0.367879441171442,0.014,"censored"
1,1,3.60974202950439,0.871166865211547,0.0324919086820605,0.0336450767697275,1,0,0,-0.128833134788453,0.317091470041735,0.328874,0.367879441171442,0.04,"censored"
1,1,4.65700950780384,0.893816175219042,0.0331848916007581,0.0346984853066918,1,0,0,-0.106183824780958,0.326450747931405,0.335748,0.367879441171442,0.152,"censored"
1,1,6.00811287302793,0.915228518410046,0.0333138387007261,0.0356891693260827,1,0,0,-0.0847714815899542,0.335115912351088,0.341682,0.367879441171442,0.33,"censored"
1,1,7.7512017603904,0.932598096893184,0.0344381765671657,0.0364965252636845,1,0,0,-0.0674019031068164,0.34199774388874,0.346314,0.367879441171442,0.534,"censored"
1,1,10,0.927651890305973,0.0360286867204677,0.036245638806412,1,0,0,-0.0723481096940268,0.340023700900841,0.344186,0.367879441171442,0.494,"censored"
1,1,10.1,0.964483686496881,0.0366057438528941,0.0380732505297377,1,0,0,-0.0355163135031188,0.35432471461231,0.357526,0.367879441171442,0.846,"censored"
1,1,11.3952934094239,0.954515997377574,0.0373933803148402,0.037560707829467,1,0,0,-0.0454840026224261,0.350492563580845,0.35338,0.367879441171442,0.76,"censored"
1,1,12.8567041472137,0.946555568036873,0.0389140921613095,0.0371547887279289,1,0,0,-0.0534444319631272,0.34739204543884,0.350074,0.367879441171442,0.682,"censored"
1,1,14.5055362411542,0.965810059520998,0.0368255001195182,0.0381182918014883,1,0,0,-0.0341899404790017,0.354826974409921,0.357246,0.367879441171442,0.824,"censored"
1,1,16.3658258939587,0.956560597733854,0.03810261951326,0.0376402722378356,1,0,0,-0.0434394022661458,0.351268948042856,0.353342,0.367879441171442,0.762,"censored"
1,1,18.464691876159,0.963959120943417,0.0365103850023083,0.0380027147155088,1,0,0,-0.0360408790565834,0.3541251895425,0.355826,0.367879441171442,0.8,"censored"
1,1,20.8327308557858,0.981613992229563,0.0385703294458246,0.0388865365004036,1,0,0,-0.0183860077704373,0.360775138813771,0.361962,0.367879441171442,0.91,"censored"
1,1,23.5044634278453,0.976807289760498,0.0384394433973451,0.0386479293844254,1,0,0,-0.023192710239502,0.358970379237915,0.360362,0.367879441171442,0.9,"censored"
1,1,26.5188373456802,0.98847701711964,0.0385589217160325,0.0392326065776901,1,0,0,-0.0115229828803597,0.363339527096453,0.364384,0.367879441171442,0.936,"censored"
1,1,29.9197952901794,0.982736925042271,0.0407160515999807,0.0389454780906939,1,0,0,-0.0172630749577293,0.361164065559918,0.362352,0.367879441171442,0.902,"censored"
1,1,33.7569154536131,0.987896652869955,0.040110235454972,0.0392017674589332,1,0,0,-0.0121033471300447,0.363100795149903,0.364062,0.367879441171442,0.922,"censored"
1,1,38.0861342763402,0.977624263077686,0.0376679977880188,0.0386780209964549,1,0,0,-0.0223757369223139,0.35928939364199,0.360344,0.367879441171442,0.9,"censored"
1,1,42.9705618722388,0.977326171295167,0.0372824547315391,0.0386492489362252,1,0,0,-0.0226738287048327,0.359181698365257,0.359782,0.367879441171442,0.88,"censored"
1,1,48.4814020298973,1.0010930752683,0.0402266345797266,0.0398591995867282,1,0,0,0.00109307526830027,0.36798463376535,0.368342,0.367879441171442,0.95,"censored"
1,1,54.6989902010809,0.989494147169287,0.0385278769763309,0.0392608614035978,1,0,0,-0.0105058528307135,0.363719152315454,0.364002,0.367879441171442,0.95,"censored"
1,1,61.713964607972,0.997914047104503,0.0407190308590928,0.039693217975414,1,0,0,-0.00208595289549729,0.366806129053976,0.367076,0.367879441171442,0.946,"censored"
1,1,69.6285875412516,0.999665707755614,0.0376536215403156,0.0397895183161371,1,0,0,-0.000334292244385859,0.36749583138162,0.368038,0.367879441171442,0.964,"censored"
1,1,78.5582361105263,0.994431038917495,0.0415783734715961,0.0395174083695982,1,0,0,-0.00556896108250526,0.365506966034313,0.365822,0.367879441171442,0.95,"censored"
1,1,88.633084178836,0.990748086976809,0.0400738283283829,0.0393303655407732,1,0,0,-0.00925191302319139,0.364162941288337,0.364562,0.367879441171442,0.948,"censored"
1,1,100,0.994365233533112,0.039091607414236,0.039508775160479,1,0,0,-0.00563476646688799,0.365519048340782,0.365716,0.367879441171442,0.944,"censored"
1,1,1.01,0.357226323607197,0.0176551798606995,0.0198594070779087,1,0,0,-0.642773676392803,0.0625178641836286,0.271602,0.367879441171442,0,"truncated"
1,1,1.30302375195705,0.429480826444123,0.028826084340329,0.0275764094160257,1,0,0,-0.570519173555877,0.0989584878303939,0.289866,0.367879441171442,0,"truncated"
1,1,1.68106029521211,0.490605996590092,0.0379982366839921,0.0356543822169867,1,0,0,-0.509394003409908,0.131481670795709,0.316508,0.367879441171442,0,"truncated"
1,1,2.16877375557753,0.551846331844926,0.0418770497420463,0.0443593410147222,1,0,0,-0.448153668155074,0.165349735178422,0.31294,0.367879441171442,0,"truncated"
1,1,2.79798387736497,0.63105205267613,0.0543665561083725,0.0573668903796446,1,0,0,-0.36894794732387,0.205906033266005,0.3275,0.367879441171442,0.006,"truncated"
1,1,3.60974202950439,0.670832978747877,0.0661689401647099,0.0654841220360461,1,0,0,-0.329167021252123,0.228235689938921,0.328874,0.367879441171442,0.026,"truncated"
1,1,4.65700950780384,0.717202256184724,0.0774971201583788,0.0750573488777175,1,0,0,-0.282797743815276,0.251187522220276,0.335748,0.367879441171442,0.122,"truncated"
1,1,6.00811287302793,0.776169949824062,0.0835587572517877,0.0874070953496806,1,0,0,-0.223830050175938,0.278094517759125,0.341682,0.367879441171442,0.336,"truncated"
1,1,7.7512017603904,0.828713624766512,0.10587733328425,0.101085171868066,1,0,0,-0.171286375233488,0.303014561136145,0.346314,0.367879441171442,0.552,"truncated"
1,1,10,0.826680233808183,0.105200238750716,0.100771816372564,1,0,0,-0.173319766191817,0.302785177741087,0.344186,0.367879441171442,0.552,"truncated"
1,1,10.1,0.879474512983075,0.117420005491254,0.114342034676525,1,0,0,-0.120525487016925,0.323782532420453,0.357526,0.367879441171442,0.736,"truncated"
1,1,11.3952934094239,0.879755425037119,0.11759835307754,0.113778885923367,1,0,0,-0.120244574962881,0.323457070325714,0.35338,0.367879441171442,0.734,"truncated"
1,1,12.8567041472137,0.874278846626069,0.112519551887811,0.112619387575936,1,0,0,-0.125721153373931,0.322496852886444,0.350074,0.367879441171442,0.734,"truncated"
1,1,14.5055362411542,0.899059732880974,0.121294082916193,0.119399565175506,1,0,0,-0.100940267119026,0.331833963656009,0.357246,0.367879441171442,0.792,"truncated"
1,1,16.3658258939587,0.891596530372234,0.116337644087309,0.118859221572677,1,0,0,-0.108403469627766,0.332060268117055,0.353342,0.367879441171442,0.802,"truncated"
1,1,18.464691876159,0.914478759308736,0.126226243873425,0.123795126628048,1,0,0,-0.0855212406912638,0.338566673053051,0.355826,0.367879441171442,0.834,"truncated"
1,1,20.8327308557858,0.952915119845463,0.138659263927873,0.13306952725606,1,0,0,-0.0470848801545367,0.350305864648897,0.361962,0.367879441171442,0.882,"truncated"
1,1,23.5044634278453,0.937450762122343,0.13963849217083,0.130423812253354,1,0,0,-0.0625492378776569,0.346599015506766,0.360362,0.367879441171442,0.846,"truncated"
1,1,26.5188373456802,0.954327803550445,0.144130168216298,0.136676773197278,1,0,0,-0.0456721964495546,0.354573290605718,0.364384,0.367879441171442,0.886,"truncated"
1,1,29.9197952901794,0.944224537900046,0.147079875768864,0.134008821207944,1,0,0,-0.055775462099954,0.350845393223628,0.362352,0.367879441171442,0.88,"truncated"
1,1,33.7569154536131,0.949174425891939,0.143510627457625,0.136783052961573,1,0,0,-0.0508255741080608,0.354987876900568,0.364062,0.367879441171442,0.918,"truncated"
1,1,38.0861342763402,0.936468451174347,0.136601400222014,0.132690157324501,1,0,0,-0.0635315488256526,0.350360793946611,0.360344,0.367879441171442,0.878,"truncated"
1,1,42.9705618722388,0.961622575877498,0.14504875717034,0.13672507925928,1,0,0,-0.0383774241225023,0.355282455004136,0.359782,0.367879441171442,0.908,"truncated"
1,1,48.4814020298973,0.984906141924618,0.162461013616105,0.147648993625836,1,0,0,-0.0150938580753822,0.36709982083376,0.368342,0.367879441171442,0.922,"truncated"
1,1,54.6989902010809,0.975856634873128,0.156940340008141,0.144051546332054,1,0,0,-0.0241433651268719,0.363589184383276,0.364002,0.367879441171442,0.916,"truncated"
1,1,61.713964607972,0.984181199111886,0.153361571734184,0.146503323844731,1,0,0,-0.0158188008881137,0.36669528183412,0.367076,0.367879441171442,0.932,"truncated"
1,1,69.6285875412516,0.979977072768309,0.148231565745081,0.144169515255344,1,0,0,-0.020022927231691,0.364019107451736,0.368038,0.367879441171442,0.936,"truncated"
1,1,78.5582361105263,0.984849975592081,0.145034611003248,0.144140705590434,1,0,0,-0.0151500244079193,0.364515859107557,0.365822,0.367879441171442,0.932,"truncated"
1,1,88.633084178836,0.977349270594129,0.146570401803462,0.142400156823558,1,0,0,-0.0226507294058713,0.362286995218406,0.364562,0.367879441171442,0.928,"truncated"
1,1,100,0.987566151390978,0.142765049666554,0.144784526773622,1,0,0,-0.0124338486090221,0.365687727482581,0.365716,0.367879441171442,0.926,"truncated"
1.5,1,1.01,0.956219948104005,0.0335101602649016,0.0383665130568075,1,0,0,-0.543780051895995,0.351201117998569,0.378186,0.513417119032592,0,"censored"
1.5,1,1.30302375195705,0.975064469039403,0.034452253446442,0.0392969342793225,1,0,0,-0.524935530960597,0.358367197869581,0.383682,0.513417119032592,0,"censored"
1.5,1,1.68106029521211,1.05251441164576,0.0376798716894206,0.0432646724767897,1,0,0,-0.447485588354238,0.386453859509677,0.407494,0.513417119032592,0,"censored"
1.5,1,2.16877375557753,1.14913515409585,0.0439197369679389,0.0482308255382893,1,0,0,-0.350864845904149,0.418559714170632,0.431546,0.513417119032592,0,"censored"
1.5,1,2.79798387736497,1.20162655667249,0.0472442921536011,0.050990895047866,1,0,0,-0.298373443327514,0.434761383979485,0.443846,0.513417119032592,0,"censored"
1.5,1,3.60974202950439,1.25363369118808,0.0495557445432138,0.0538424856108232,1,0,0,-0.246366308811917,0.450034824591625,0.457054,0.513417119032592,0.004,"censored"
1.5,1,4.65700950780384,1.30567300246427,0.0543027218918673,0.0566880251993498,1,0,0,-0.194326997535726,0.464542453468539,0.46855,0.513417119032592,0.082,"censored"
1.5,1,6.00811287302793,1.37217069549305,0.0608594637701496,0.0605264756391946,1,0,0,-0.127829304506948,0.482062716770032,0.484994,0.513417119032592,0.424,"censored"
1.5,1,7.7512017603904,1.37146475340798,0.056211893856937,0.0604343809892966,1,0,0,-0.128535246592017,0.481945859634548,0.484106,0.513417119032592,0.418,"censored"
1.5,1,10,1.39221511227629,0.0620628413174152,0.0616346608247013,1,0,0,-0.107784887723713,0.487146251591899,0.48871,0.513417119032592,0.574,"censored"
1.5,1,10.1,1.38673011945693,0.0555927691053227,0.0613080328905027,1,0,0,-0.113269880543069,0.485846872917213,0.487526,0.513417119032592,0.542,"censored"
1.5,1,11.3952934094239,1.43556399898358,0.0641961878411788,0.0642100858223979,1,0,0,-0.0644360010164173,0.497830297502602,0.499114,0.513417119032592,0.784,"censored"
1.5,1,12.8567041472137,1.43187923592716,0.0656544606750286,0.0639761260445698,1,0,0,-0.0681207640728416,0.496915146545602,0.497964,0.513417119032592,0.764,"censored"
1.5,1,14.5055362411542,1.43839910026376,0.0639759534439199,0.064365567534249,1,0,0,-0.0616008997362407,0.498519457885599,0.499534,0.513417119032592,0.814,"censored"
1.5,1,16.3658258939587,1.43442627661849,0.0627871666649872,0.0641246870055367,1,0,0,-0.0655737233815132,0.497573861305885,0.498584,0.513417119032592,0.8,"censored"
1.5,1,18.464691876159,1.46269107123649,0.0629062056073114,0.0658254956276274,1,0,0,-0.037308928763514,0.504342697457281,0.505238,0.513417119032592,0.914,"censored"
1.5,1,20.8327308557858,1.46015152730137,0.0665944357804672,0.0656668816848835,1,0,0,-0.0398484726986286,0.503690231315096,0.504476,0.513417119032592,0.9,"censored"
1.5,1,23.5044634278453,1.46288755142952,0.0634706771316024,0.0658232620719875,1,0,0,-0.0371124485704775,0.504381876593268,0.50508,0.513417119032592,0.904,"censored"
1.5,1,26.5188373456802,1.46733624909591,0.0657177983457319,0.0660784178102807,1,0,0,-0.032663750904091,0.505397375695351,0.50581,0.513417119032592,0.904,"censored"
1.5,1,29.9197952901794,1.47043436447907,0.065207861836956,0.0662671119011025,1,0,0,-0.0295656355209346,0.506133033631682,0.506584,0.513417119032592,0.912,"censored"
1.5,1,33.7569154536131,1.47531608018005,0.0666449484901687,0.066573100846887,1,0,0,-0.0246839198199469,0.507260162232492,0.507844,0.513417119032592,0.92,"censored"
1.5,1,38.0861342763402,1.46458722730191,0.0675548170882418,0.0659061717002102,1,0,0,-0.0354127726980926,0.504727864822216,0.50504,0.513417119032592,0.878,"censored"
1.5,1,42.9705618722388,1.47944974089005,0.0675448419251458,0.0668145293339373,1,0,0,-0.0205502591099527,0.508211350642733,0.508592,0.513417119032592,0.924,"censored"
1.5,1,48.4814020298973,1.48954055895222,0.0664437482880677,0.0674155501715935,1,0,0,-0.010459441047781,0.510566351158241,0.510762,0.513417119032592,0.94,"censored"
1.5,1,54.6989902010809,1.47755825744437,0.0634614562652629,0.0666894110286183,1,0,0,-0.0224417425556254,0.507824849544654,0.50813,0.513417119032592,0.93,"censored"
1.5,1,61.713964607972,1.49482481224609,0.0667875690091926,0.0677345767899339,1,0,0,-0.00517518775390569,0.511779112570385,0.51193,0.513417119032592,0.942,"censored"
1.5,1,69.6285875412516,1.48833864935511,0.0681361907280178,0.0673385751320531,1,0,0,-0.0116613506448884,0.510267469252083,0.510382,0.513417119032592,0.936,"censored"
1.5,1,78.5582361105263,1.49159116429673,0.0650892999828449,0.0675318316759162,1,0,0,-0.00840883570327033,0.511057175742531,0.511126,0.513417119032592,0.954,"censored"
1.5,1,88.633084178836,1.48859257308751,0.0672268097263242,0.0673550454346692,1,0,0,-0.0114074269124869,0.51033713108839,0.510476,0.513417119032592,0.936,"censored"
1.5,1,100,1.48743890264535,0.0648020953573603,0.0672831543876947,1,0,0,-0.0125610973546548,0.510103992480066,0.51027,0.513417119032592,0.938,"censored"
1.5,1,1.01,0.510874206194826,0.0136375559511905,0.0402544301620813,1,0,0,-0.989125793805174,0.143206956341154,0.378186,0.513417119032592,0,"truncated"
1.5,1,1.30302375195705,0.525217860680496,0.0280299499209733,0.0431887407452345,1,0,0,-0.974782139319504,0.153048871064941,0.383682,0.513417119032592,0,"truncated"
1.5,1,1.68106029521211,0.58082419679011,0.0499969817700632,0.0530556723694139,1,0,0,-0.91917580320989,0.182151159198385,0.407494,0.513417119032592,0,"truncated"
1.5,1,2.16877375557753,0.726231784696028,0.0857872065172941,0.0833604998448152,1,0,0,-0.773768215303972,0.25552175242028,0.431546,0.513417119032592,0,"truncated"
1.5,1,2.79798387736497,0.829194649812443,0.115940702254693,0.111000691736587,1,0,0,-0.670805350187557,0.304502050537076,0.443846,0.513417119032592,0.02,"truncated"
1.5,1,3.60974202950439,0.913325180966002,0.144105934294326,0.13584460906499,1,0,0,-0.586674819033998,0.338183017752927,0.457054,0.513417119032592,0.074,"truncated"
1.5,1,4.65700950780384,1.05580414782466,0.183659549287284,0.185860302354605,1,0,0,-0.444195852175338,0.392958338588017,0.46855,0.513417119032592,0.372,"truncated"
1.5,1,6.00811287302793,1.15370005724607,0.238087907078532,0.229434435014388,1,0,0,-0.346299942753932,0.424817402916591,0.484994,0.513417119032592,0.566,"truncated"
1.5,1,7.7512017603904,1.19579923717269,0.283297928242398,0.254983385541336,1,0,0,-0.304200762827312,0.440739687860242,0.484106,0.513417119032592,0.644,"truncated"
1.5,1,10,1.25066479746172,0.353794788143865,0.289576150211083,1,0,0,-0.249335202538278,0.457178265794927,0.48871,0.513417119032592,0.714,"truncated"
1.5,1,10.1,1.2534943217589,0.279277613136018,0.272622324488045,1,0,0,-0.246505678241096,0.453388906078168,0.487526,0.513417119032592,0.728,"truncated"
1.5,1,11.3952934094239,1.30108096587482,0.326188377458197,0.311369783048456,1,0,0,-0.198919034125175,0.472096289299017,0.499114,0.513417119032592,0.838,"truncated"
1.5,1,12.8567041472137,1.32420561814389,0.34843453075808,0.323319598493809,1,0,0,-0.175794381856108,0.477031927703592,0.497964,0.513417119032592,0.832,"truncated"
1.5,1,14.5055362411542,1.3331417031229,0.341758159517969,0.32490772041458,1,0,0,-0.166858296877098,0.478599186125418,0.499534,0.513417119032592,0.83,"truncated"
1.5,1,16.3658258939587,1.34577688124418,0.35059873982048,0.325570209609871,1,0,0,-0.154223118755824,0.478045811752834,0.498584,0.513417119032592,0.8,"truncated"
