"Mean.bias","true.mean","Mean.rmse","Mean.ase","Rate","m.rate","true.rate","Time","rho","beta1","CP","Scenario"
-1.52570742852882,5.19657627454597,0.115852659941672,0.124357100105817,0.06560189361921,0.128356,0.145971493266079,10,-0.2,0.9,0,"censored"
-2.85706576787689,5.19657627454597,0.0933664800971349,0.0923060252324923,0.0139204205261018,0.128356,0.145971493266079,10,-0.2,0.9,0,"truncated"
-0.82426938867163,3.49034295746184,0.0991024045197765,0.103982311646667,0.324571227131772,0.341916,0.423367623713247,3,0,0.5,0,"censored"
-1.64984685795821,3.49034295746184,0.154868726087313,0.163986215831022,0.195930494131446,0.341916,0.423367623713247,3,0,0.5,0,"truncated"
-0.610429635394937,3.49034295746184,0.0955036695620824,0.102232558006716,0.176195102046448,0.206002,0.238705671898385,5,0,0.5,0,"censored"
-1.40941872349686,3.49034295746184,0.127648034658325,0.122029696114133,0.0904662437192317,0.206002,0.238705671898385,5,0,0.5,0,"truncated"
-0.327780218423327,3.49034295746184,0.10386752361875,0.104053516033005,0.0423412874214541,0.075998,0.0569803977964594,10,0,0.5,0.144,"censored"
-0.950888404181896,3.49034295746184,0.100768891350633,0.101000919424866,0.0194900051794275,0.075998,0.0569803977964594,10,0,0.5,0,"truncated"
-3.42756809178339,6.11044743223061,0.0902559102986654,0.106782599476901,0.326867100634508,0.368208,0.612037079793008,3,0,0.9,0,"censored"
-4.46172612954207,6.11044743223061,0,0.168434461967419,0.162091880031833,0.368208,0.612037079793008,3,0,0.9,0,"truncated"
-2.96928190996302,6.11044743223061,0.0971433621844425,0.115731520638887,0.203565827937592,0.26292,0.441193958949744,5,0,0.9,0,"censored"
-4.45245382624302,6.11044743223061,0.0284511211749816,0.0881587983701538,0.0490118499726715,0.26292,0.441193958949744,5,0,0.9,0,"truncated"
-2.27485105536325,6.11044743223061,0.11858012368469,0.131137728775874,0.0737439372886392,0.144226,0.194652109413748,10,0,0.9,0,"censored"
-3.83532777523033,6.11044743223061,0.0952727388595094,0.0895567089953342,0.0123342761364833,0.144226,0.194652109413748,10,0,0.9,0,"truncated"
-1.0043182738499,3.66929666761924,0.0971887597698187,0.104154836440836,0.32442117278855,0.344662,0.441492000020112,3,0.2,0.5,0,"censored"
-1.91024129826013,3.66929666761924,0.123393667610602,0.151490634013151,0.181688642428406,0.344662,0.441492000020112,3,0.2,0.5,0,"truncated"
-0.761220679808732,3.66929666761924,0.0949722308244487,0.103680973566225,0.179182606448479,0.212868,0.25597923139162,5,0.2,0.5,0,"censored"
-1.65924260485834,3.66929666761924,0.122247607260242,0.115350035836382,0.083117892854773,0.212868,0.25597923139162,5,0.2,0.5,0,"truncated"
-0.432650854481906,3.66929666761924,0.105605308211659,0.106945891363608,0.0455193277127627,0.083834,0.0655253669038445,10,0.2,0.5,0.014,"censored"
-1.15678026980312,3.66929666761924,0.0987229824697786,0.099844399354911,0.0186842654974276,0.083834,0.0655253669038445,10,0.2,0.5,0,"truncated"
-4.49386498188498,7.18503219224197,0.0884709735009589,0.107593622090609,0.327994665582449,0.373872,0.658668659565129,3,0.2,0.9,0,"censored"
-5.53631088955343,7.18503219224197,0,0.182366401585598,0.162091880031833,0.373872,0.658668659565129,3,0.2,0.9,0,"truncated"
-3.98805344436,7.18503219224197,0.0967544490020726,0.118646052473687,0.209302100259924,0.273558,0.498629917765244,5,0.2,0.9,0,"censored"
-5.53498256086428,7.18503219224197,0.0109512573126353,0.090407891154184,0.0483054019640103,0.273558,0.498629917765244,5,0.2,0.9,0,"truncated"
-3.20196085057367,7.18503219224197,0.120279185239631,0.137271661495829,0.0812174316132848,0.157788,0.248631794890574,10,0.2,0.9,0,"censored"
-4.96332862666052,7.18503219224197,0.0939053254753419,0.0873280639974874,0.0110973323887401,0.157788,0.248631794890574,10,0.2,0.9,0,"truncated"
-1.28853359458265,3.95507672292058,0.0949441396577664,0.104561665684635,0.32463554686498,0.349028,0.46835965368883,3,0.5,0.5,0,"censored"
-2.27165491667287,3.95507672292058,0.0694435614898405,0.14231349263074,0.168286977965001,0.349028,0.46835965368883,3,0.5,0.5,0,"truncated"
-1.00582061968455,3.95507672292058,0.0956555216362053,0.105801010737309,0.18353630822004,0.222532,0.282465748774098,5,0.5,0.5,0,"censored"
-2.03952632624549,3.95507672292058,0.110955545160076,0.106758350455673,0.0735186733085607,0.222532,0.282465748774098,5,0.5,0.5,0,"truncated"
-0.612818785603517,3.95507672292058,0.108550262044129,0.111119529605022,0.0501874991555427,0.095058,0.0797868992305116,10,0.5,0.5,0.002,"censored"
-1.48538201386283,3.95507672292058,0.0969886309379036,0.0979575320693694,0.0174383502465023,0.095058,0.0797868992305116,10,0.5,0.5,0,"truncated"
-6.45614745259618,9.1614091116088,0.0865817648237186,0.108825825176686,0.329905169566474,0.381564,0.720751729598992,3,0.5,0.9,0,"censored"
-7.51268780892026,9.1614091116088,0,0.207169825311004,0.162091880031833,0.381564,0.720751729598992,3,0.5,0.9,0,"truncated"
-5.88930396276763,9.1614091116088,0.0990360374445884,0.122594417439283,0.21695436361467,0.287226,0.579396884229584,5,0.5,0.9,0,"censored"
-7.51259309857841,9.1614091116088,0.00195112751736874,0.0947689466031255,0.0481960100788393,0.287226,0.579396884229584,5,0.5,0.9,0,"truncated"
-4.97907365084838,9.1614091116088,0.123007128999541,0.145689665633152,0.091537313967508,0.175618,0.33570074945495,10,0.5,0.9,0,"censored"
-7.01358343670194,9.1614091116088,0.0937949273224393,0.0842541858214544,0.00950562701317714,0.175618,0.33570074945495,10,0.5,0.9,0,"truncated"
-1.49145586915141,4.15785784275601,0.0936592980661172,0.104742187320299,0.32461621269174,0.351358,0.486010335121806,3,0.7,0.5,0,"censored"
-2.4953896858059,4.15785784275601,0.0434891629882295,0.141681324697992,0.16454917094027,0.351358,0.486010335121806,3,0.7,0.5,0,"truncated"
-1.18314657580968,4.15785784275601,0.0962156903986996,0.107111027642876,0.186218344377899,0.228276,0.30042945357619,5,0.7,0.5,0,"censored"
-2.29508360178458,4.15785784275601,0.104063482838203,0.102138120383142,0.0682779413185496,0.228276,0.30042945357619,5,0.7,0.5,0,"truncated"
-0.749698035334819,4.15785784275601,0.110142872564579,0.113741178854865,0.0531767124980394,0.10189,0.090257856576088,10,0.7,0.5,0,"censored"
-1.71397655960967,4.15785784275601,0.0940941430712764,0.0968305350562996,0.0167082647164747,0.10189,0.090257856576088,10,0.7,0.5,0,"truncated"
-8.05812853934298,10.7725367288167,0.0862606511554252,0.109595028213769,0.331140246476093,0.386086,0.756928911297728,3,0.7,0.9,0,"censored"
-9.12381542612819,10.7725367288167,0,0.226978742765649,0.162091880031833,0.386086,0.756928911297728,3,0.7,0.9,0,"truncated"
-7.45688778814574,10.7725367288167,0.0987724972619595,0.12488798850689,0.221352146735196,0.294772,0.628673502680905,5,0.7,0.9,0,"censored"
-9.12381542612819,10.7725367288167,0,0.0974927944984158,0.0481876150687464,0.294772,0.628673502680905,5,0.7,0.9,0,"truncated"
-6.46891257623413,10.7725367288167,0.12535786194559,0.150892712089688,0.0979181860642917,0.186266,0.395230372973078,10,0.7,0.9,0,"censored"
-8.67185060981391,10.7725367288167,0.0921216079978972,0.0822859425259732,0.00856261671395379,0.186266,0.395230372973078,10,0.7,0.9,0,"truncated"
-1.70336844387482,4.37103577292976,0.0928619407044417,0.104990473576935,0.32478949834197,0.353818,0.503417123515349,3,0.9,0.5,0,"censored"
-2.71690586169561,4.37103577292976,0.0281446045862949,0.143663206325065,0.163059141274029,0.353818,0.503417123515349,3,0.9,0.5,0,"truncated"
-1.37147320108612,4.37103577292976,0.0965327823010416,0.108392154268923,0.188829701996364,0.233764,0.318576184354998,5,0.9,0.5,0,"censored"
-2.55621419294868,4.37103577292976,0.0972740597944964,0.0980695747715388,0.0636031825026813,0.233764,0.318576184354998,5,0.9,0.5,0,"truncated"
-0.900005399466604,4.37103577292976,0.112034582202984,0.116256780652893,0.0560792782425117,0.108312,0.101490785238189,10,0.9,0.5,0,"censored"
-1.9515643673424,4.37103577292976,0.0929214521531092,0.0957717859455108,0.0160325508559372,0.108312,0.101490785238189,10,0.9,0.5,0,"truncated"
-9.94503407203753,12.6669976375858,0.0852035924558124,0.110242853623208,0.332157661550327,0.389912,0.789120758767474,3,0.9,0.9,0,"censored"
-11.0182763348972,12.6669976375858,0,0.249790741744596,0.162091880031833,0.389912,0.789120758767474,3,0.9,0.9,0,"truncated"
-9.31101746000657,12.6669976375858,0.0996066405133264,0.127017626240121,0.225400222195941,0.30153,0.673864296946055,5,0.9,0.9,0,"censored"
-11.0182763348972,12.6669976375858,0,0.100108744592511,0.0481876150687464,0.30153,0.673864296946055,5,0.9,0.9,0,"truncated"
-8.2505610645268,12.6669976375858,0.127598710901533,0.155779567810079,0.103905971992455,0.195966,0.4540930906986,10,0.9,0.9,0,"censored"
-10.6102772354216,12.6669976375858,0.0893909141078701,0.0804603766788474,0.00773415074929031,0.195966,0.4540930906986,10,0.9,0.9,0,"truncated"
